242,PropertyUseStandardized,327,"Amusement Park, Tourist Attraction"
243,PropertyUseStandardized,328,"Parochial School, Private School"
244,PropertyUseStandardized,329,"Public Utility (Electric, Water, Gas, Etc.)"
245,PropertyUseStandardized,330,"Railroad & Related"
246,PropertyUseStandardized,331,"Racquet Court, Tennis Court"
247,PropertyUseStandardized,332,"Recreational Center"
248,PropertyUseStandardized,333,"Regulating Districts & Assessments; Tax Abatement"
249,PropertyUseStandardized,334,"Recreational/entertainment (General)"
250,PropertyUseStandardized,335,"Redevelopment Agency Or Zone"
251,PropertyUseStandardized,336,"Religious, Church, Worship (Synagogue, Temple, Parsonage)"
252,PropertyUseStandardized,337,"Riding Stable, Trails"
253,PropertyUseStandardized,338,"Roads, Streets, Bridges"
254,PropertyUseStandardized,339,"Homes (Retired, Handicap, Rest, Convalescent, Nursing)"
255,PropertyUseStandardized,340,"Radio Or Tv Station"
256,PropertyUseStandardized,341,"Sbe - Special Assessments"
257,PropertyUseStandardized,342,"Public School (Administration, Campus, Dorms, Instruction)"
258,PropertyUseStandardized,343,"Skating Rink, Ice Skating, Roller Skating"
259,PropertyUseStandardized,344,"State Owned (Exempt)"
260,PropertyUseStandardized,345,"Special Purpose"
261,PropertyUseStandardized,346,Stadium
262,PropertyUseStandardized,347,"Telegraph, Telephone"
263,PropertyUseStandardized,348,"Theater (Movie)"
264,PropertyUseStandardized,349,"Transportation (Air, Rail, Bus)"
265,PropertyUseStandardized,350,"Race Track (Auto, Dog, Horse)"
266,PropertyUseStandardized,351,"Truck Terminal (Motor Freight)"
267,PropertyUseStandardized,352,"Colleges, University - Public"
268,PropertyUseStandardized,353,"Private Utility (Electric, Water, Gas, Etc.)"
269,PropertyUseStandardized,354,"Welfare, Social Service, Low Income Housing (Exempt)"
270,PropertyUseStandardized,355,Zoo
271,PropertyUseStandardized,356,"Other Exempt Property"
272,PropertyUseStandardized,357,"Garden Apt, Court Apt (5+ Units)"
273,PropertyUseStandardized,358,"High-rise Apartments"
274,PropertyUseStandardized,359,"Apartment House (100+ Units)"
275,PropertyUseStandardized,360,"Apartments (generic)"
276,PropertyUseStandardized,361,"Apartment House (5+ Units)"
277,PropertyUseStandardized,362,"Boarding/rooming House, Apt Hotel"
278,PropertyUseStandardized,363,"Bungalow (Residential)"
279,PropertyUseStandardized,364,"Cluster Home"
280,PropertyUseStandardized,365,"Common Area (Residential)"
281,PropertyUseStandardized,366,Condominium
282,PropertyUseStandardized,367,Cooperative
283,PropertyUseStandardized,368,"Dormitory, Group Quarters (Residential)"
284,PropertyUseStandardized,369,"Duplex (2 Units, Any Combination)"
285,PropertyUseStandardized,370,"Fraternity House, Sorority House"
286,PropertyUseStandardized,371,"Manufactured, Modular, Pre-fabricated Homes"
287,PropertyUseStandardized,372,"Multi-family Dwellings (Generic, Any Combination)"
288,PropertyUseStandardized,373,"Mobile Home"
289,PropertyUseStandardized,374,"Residential Multi-parcel Miscellaneous"
290,PropertyUseStandardized,375,"Miscellaneous (Residential)"
291,PropertyUseStandardized,376,"Patio Home"
292,PropertyUseStandardized,377,"Planned Unit Development (PUD)"
293,PropertyUseStandardized,378,"Quadplex (4 Units, Any Combination)"
294,PropertyUseStandardized,379,"Condominium Development (Association Assessment)"
295,PropertyUseStandardized,380,"Residential (General/Single)"
296,PropertyUseStandardized,381,"Residential Income (General/Multi-Family)"
297,PropertyUseStandardized,382,"Row House"
298,PropertyUseStandardized,383,"Rural Residence"
299,PropertyUseStandardized,384,"Seasonal, Cabin, Vacation Residence"
300,PropertyUseStandardized,385,"Single Family Residence"
301,PropertyUseStandardized,386,Townhouse
302,PropertyUseStandardized,387,Timeshare
303,PropertyUseStandardized,388,"Triplex (3 Units, Any Combination)"
304,PropertyUseStandardized,389,"Vacant Land"
305,PropertyUseStandardized,390,"Zero Lot Line (Residential)"
306,PropertyUseStandardized,391,"Abandoned Site, Contaminated Site"
307,PropertyUseStandardized,392,"Agricultural (Unimproved) - Vacant Land"
308,PropertyUseStandardized,393,"Vacant Commercial"
309,PropertyUseStandardized,394,"Government - Vacant Land"
310,PropertyUseStandardized,395,"Industrial - Vacant Land"
311,PropertyUseStandardized,396,"Institutional - Vacant Land"
312,PropertyUseStandardized,397,Miscellaneous
313,PropertyUseStandardized,398,"Multi-family - Vacant Land"
314,PropertyUseStandardized,399,"Private Preserve, Open Space - Vacant Land"
315,PropertyUseStandardized,400,"Recreational - Vacant Land"
316,PropertyUseStandardized,401,"Residential - Vacant Land"
317,PropertyUseStandardized,402,"Under Construction"
318,PropertyUseStandardized,403,"Unusable Land (Remnant, Steep, Etc.)"
319,PropertyUseStandardized,404,"Waste Land, Marsh, Swamp, Submerged - Vacant Land"
320,PropertyUseStandardized,405,"Water Area (Lakes, River, Shore) - Vacant Land"
321,PropertyUseStandardized,406,"Water Area (Lakes, River, Shore) - Vacant Land"
322,PropertyUseStandardized,407,"Miscellaneous Structures - Ranch, Farm Fixtures"
323,PropertyUseStandardized,408,NULL
324,PropertyUseStandardized,410,"Light Industrial (10% Improved Office space; Machine Shop)"
325,PropertyUseStandardized,411,"Miscellaneous (Residential)"
326,PropertyUseStandardized,412,Condominium
327,PropertyUseStandardized,413,"Warehouse, Storage"
328,PropertyUseStandardized,414,MISCELLANEOUS
329,PropertyUseStandardized,415,"Transportation (air, rail, bus)"
330,PropertyUseStandardized,416,MISCELLANEOUS
331,PropertyUseStandardized,417,"Store, Retail Outlet"
332,PropertyUseStandardized,418,Condominium
333,PropertyUseStandardized,419,"Condominium Project"
334,PropertyUseStandardized,420,"Mid Rise Condo"
335,PropertyUseStandardized,421,"High Rise Condo"
336,PropertyUseStandardized,422,"Residence Hall/Dormitories"
337,PropertyUseStandardized,423,Hotel
338,PropertyUseStandardized,424,"Multi Family 10 Units Plus"
339,PropertyUseStandardized,425,"Multi Family 10 Units Less"
340,PropertyUseStandardized,426,"Mixed Complex"
341,PropertyUseStandardized,427,"Mobile Home"
342,PropertyUseStandardized,428,"Manufactured Home"
343,PropertyUseStandardized,429,Motel
344,PropertyUseStandardized,430,PUD
345,PropertyUseStandardized,431,"Group Quarters"
346,PropertyUseStandardized,432,Orphanage
347,PropertyUseStandardized,433,"Rural Home Site"
348,PropertyUseStandardized,434,"Single Family Residence"
349,PropertyUseStandardized,435,"Transient Lodging"
350,PropertyUseStandardized,436,"Time Share Condo"
351,PropertyUseStandardized,437,"Commercial (NEC)"
352,PropertyUseStandardized,438,"Multiple Uses"
353,PropertyUseStandardized,439,"Auto Repair"
354,PropertyUseStandardized,440,"Salvage Imprv"
355,PropertyUseStandardized,441,"Auto Wrecking"
356,PropertyUseStandardized,442,"Business Park"
357,PropertyUseStandardized,443,Carwash
358,PropertyUseStandardized,444,"Commercial Building"
359,PropertyUseStandardized,445,"Convalescent Hospital"
360,PropertyUseStandardized,446,"Convention Center"
361,PropertyUseStandardized,447,Facilities
362,PropertyUseStandardized,448,"Financial Building"
363,PropertyUseStandardized,449,"Funeral Home"
364,PropertyUseStandardized,450,Hospital
365,PropertyUseStandardized,451,"Animal Hospital/Vet"
366,PropertyUseStandardized,452,"Loft Building"
367,PropertyUseStandardized,453,"Medical Condo"
368,PropertyUseStandardized,454,Nightclub
369,PropertyUseStandardized,455,Bar
370,PropertyUseStandardized,456,"Office & Residential"
371,PropertyUseStandardized,457,"Office & Showroom"
372,PropertyUseStandardized,458,"Office Condo"
373,PropertyUseStandardized,459,"Converted Residence"
374,PropertyUseStandardized,460,"Pre-Fabricated Bldg"
375,PropertyUseStandardized,461,"Misc Building"
376,PropertyUseStandardized,462,"Parking Lot"
377,PropertyUseStandardized,463,"Parking Structure"
378,PropertyUseStandardized,464,"Restaurant Building"
379,PropertyUseStandardized,465,"Restaurant Drive In"
380,PropertyUseStandardized,466,"Service Station"
381,PropertyUseStandardized,467,"Service Station/market"
382,PropertyUseStandardized,468,"Misc Commercial Services"
383,PropertyUseStandardized,469,"Strip Commercial Center"
384,PropertyUseStandardized,470,Apparel
385,PropertyUseStandardized,471,"Store Building"
386,PropertyUseStandardized,472,"Stores & Offices"
387,PropertyUseStandardized,473,"Stores & Residential"
388,PropertyUseStandardized,474,"Retail Trade"
389,PropertyUseStandardized,475,Supermarket
390,PropertyUseStandardized,476,"Food Stores"
391,PropertyUseStandardized,477,Tavern
392,PropertyUseStandardized,478,Wholesale
393,PropertyUseStandardized,479,"Leased Land/Bldg"
394,PropertyUseStandardized,480,Commercial/Industrial
395,PropertyUseStandardized,481,"Bulk Plant"
396,PropertyUseStandardized,482,Cannery
397,PropertyUseStandardized,483,Chemical
398,PropertyUseStandardized,484,"Textile/Clothes/Carpet Indust"
399,PropertyUseStandardized,485,"Paper & Allied Industry"
400,PropertyUseStandardized,486,"Non-durable Goods"
401,PropertyUseStandardized,487,"Food Processing"
402,PropertyUseStandardized,488,"Grain Elevator"
403,PropertyUseStandardized,489,"Heavy Industrial"
404,PropertyUseStandardized,490,"Industrial Condominium"
405,PropertyUseStandardized,491,"Industrial Park"
406,PropertyUseStandardized,492,"Industrial Plant"
407,PropertyUseStandardized,493,"Light Industrial"
408,PropertyUseStandardized,494,"Lumber Mill"
409,PropertyUseStandardized,495,"Metal Product"
410,PropertyUseStandardized,496,"Mineral Rights"
411,PropertyUseStandardized,497,"Mini Warehouse"
412,PropertyUseStandardized,498,"Multi-Tenant Industrial"
413,PropertyUseStandardized,499,Packing
414,PropertyUseStandardized,500,Mine/Quarry
415,PropertyUseStandardized,501,"R&D Facility"
416,PropertyUseStandardized,502,"Technological Industry"
417,PropertyUseStandardized,503,Shipyard
418,PropertyUseStandardized,504,"Storage Tanks"
419,PropertyUseStandardized,505,Warehouse
420,PropertyUseStandardized,506,Winery
421,PropertyUseStandardized,507,Marshland
422,PropertyUseStandardized,508,"Barren Land"
423,PropertyUseStandardized,509,"Commercial Lot"
424,PropertyUseStandardized,510,"Common Land"
425,PropertyUseStandardized,511,Desert
426,PropertyUseStandardized,512,"Industrial Lot"
427,PropertyUseStandardized,513,"Mountainous Land"
428,PropertyUseStandardized,514,"Natural Resources"
429,PropertyUseStandardized,515,"Multi Family Acreage"
430,PropertyUseStandardized,516,"Multi Family Lot"
431,PropertyUseStandardized,517,"Open Space"
432,PropertyUseStandardized,518,"Vacant Mobile Home"
433,PropertyUseStandardized,519,"Recreational Acreage"
434,PropertyUseStandardized,520,"Residential Acreage"
435,PropertyUseStandardized,521,"Residential Lot"
436,PropertyUseStandardized,522,"Waste Land"
437,PropertyUseStandardized,523,"Vacant Lmtd/no Dev Potential"
438,PropertyUseStandardized,524,"Wildlife Refuge"
439,PropertyUseStandardized,525,"Wildlife Refuge li"
440,PropertyUseStandardized,526,Livestock
441,PropertyUseStandardized,527,Nursery/horticulture
442,PropertyUseStandardized,528,"Agricultural Plant"
443,PropertyUseStandardized,529,Ranch
444,PropertyUseStandardized,530,"Animal Farm"
445,PropertyUseStandardized,531,"Citrus Grove"
446,PropertyUseStandardized,532,"Fallow Land"
447,PropertyUseStandardized,533,"Field & Seed"
448,PropertyUseStandardized,534,Fisheries
449,PropertyUseStandardized,535,Greenbelt
450,PropertyUseStandardized,536,Orchard
451,PropertyUseStandardized,537,"Truck Crops"
452,PropertyUseStandardized,538,Vineyard
453,PropertyUseStandardized,539,"Tax Exempt"
454,PropertyUseStandardized,540,"State Property"
455,PropertyUseStandardized,541,"County Property"
456,PropertyUseStandardized,542,"Municipal Property"
457,PropertyUseStandardized,543,"Police/Fire/Civil Defense"
458,PropertyUseStandardized,544,"Us Postal Service"
459,PropertyUseStandardized,545,Embassies/Chanceries
460,PropertyUseStandardized,546,"Correctional Facility"
461,PropertyUseStandardized,547,"Community Center"
462,PropertyUseStandardized,548,"Historical District"
463,PropertyUseStandardized,549,"Federal Property"
464,PropertyUseStandardized,550,"Federal Building"
465,PropertyUseStandardized,551,"Native American Property"
466,PropertyUseStandardized,552,Art
467,PropertyUseStandardized,553,"Military Building"
468,PropertyUseStandardized,554,"Possessory Interest"
469,PropertyUseStandardized,555,"Enterprise Zone"
470,PropertyUseStandardized,556,School
471,PropertyUseStandardized,557,"Nursery School"
472,PropertyUseStandardized,558,"High School"
473,PropertyUseStandardized,559,"Private School"
474,PropertyUseStandardized,560,"Vocational/trade School"
475,PropertyUseStandardized,561,"Educational Service"
476,PropertyUseStandardized,562,"Sec Educational School"
477,PropertyUseStandardized,563,"Public School"
478,PropertyUseStandardized,564,"Public Service"
479,PropertyUseStandardized,565,"Charitable Organization"
480,PropertyUseStandardized,566,University
481,PropertyUseStandardized,567,"Nature Facility"
482,PropertyUseStandardized,568,Zoo
483,PropertyUseStandardized,569,"Amusement Arcade"
484,PropertyUseStandardized,570,"Amusement Park"
485,PropertyUseStandardized,571,Auditorium
486,PropertyUseStandardized,572,"Billiard Hall"
487,PropertyUseStandardized,573,Club
488,PropertyUseStandardized,574,"Country Club"
489,PropertyUseStandardized,575,"Health Club"
490,PropertyUseStandardized,576,"Dance Hall"
491,PropertyUseStandardized,577,"Golf Range"
492,PropertyUseStandardized,578,Gymnasium
493,PropertyUseStandardized,579,Lake/River/Beach
